OrderDate,InvoiceNo,CustomerID,HospitalName,Region,State,ProductCategory,ProductName,SalesRep,Quantity,UnitPrice,TotalSales
2025-05-05,INV02653,CUST02653,"Hayes, Lucas and Cole Hospital",East,Bengal,Pharma,Medicine D,Sneha,4,2152,8608
2023-12-21,INV02654,CUST02654,Green Ltd Hospital,North,Haryana,Pharma,Medicine A,Arjun,13,14880,193440
2025-03-01,INV02655,CUST02655,"Webster, Mcknight and Thompson Hospital",West,Gujarat,Pharma,Medicine D,Anita,13,8783,114179
2023-02-23,INV02656,CUST02656,Mcintosh-Brown Hospital,North,Haryana,Medical Devices,Device Z,Anita,13,5452,70876
2023-06-17,INV02657,CUST02657,Owens-Gross Hospital,West,Rajasthan,Medical Devices,Device Z,Arjun,19,16386,311334
2023-11-16,INV02658,CUST02658,Howard-Cox Hospital,West,Rajasthan,Pharma,Medicine A,Arjun,14,7409,103726
2025-02-18,INV02659,CUST02659,"Duke, Ward and Martin Hospital",South,Kerala,Pharma,Medicine D,Sneha,7,9987,69909
2023-06-23,INV02660,CUST02660,"Little, Forbes and Farrell Hospital",North,Delhi,Pharma,Medicine D,Arjun,35,7568,264880
2024-05-13,INV02661,CUST02661,Barnes Ltd Hospital,North,Delhi,Medical Devices,Device Z,Sneha,41,2931,120171
2026-01-01,INV02662,CUST02662,Graves and Sons Hospital,West,Rajasthan,Medical Devices,Device X,Rahul,22,868,19096
2025-11-03,INV02663,CUST02663,Soto Inc Hospital,West,Rajasthan,Medical Devices,Device Z,Sneha,9,12254,110286
2025-07-11,INV02664,CUST02664,Thompson-Ray Hospital,North,Haryana,Pharma,Medicine A,Rahul,15,2601,39015
2025-06-12,INV02665,CUST02665,Johnson and Sons Hospital,East,Assam,Pharma,Medicine D,Rahul,31,18335,568385
2024-04-01,INV02666,CUST02666,"Barnett, Ramos and Smith Hospital",North,Delhi,Medical Devices,Device Z,Arjun,42,17446,732732
2025-01-07,INV02667,CUST02667,"Smith, Shaw and Gray Hospital",South,Karnataka,Medical Devices,Device X,Rahul,9,16459,148131
2023-06-05,INV02668,CUST02668,Glass-Larsen Hospital,East,Odisha,Medical Devices,Device Z,Sneha,14,6335,88690
2023-06-04,INV02669,CUST02669,Johns-Stewart Hospital,West,Gujarat,Pharma,Medicine D,Anita,43,4914,211302
2024-02-02,INV02670,CUST02670,"Smith, White and Rivera Hospital",South,Karnataka,Pharma,Medicine C,Arjun,1,4194,4194
2025-04-02,INV02671,CUST02671,"Thompson, Burch and Wolf Hospital",West,Gujarat,Pharma,Medicine D,Rahul,21,7047,147987
2023-04-13,INV02672,CUST02672,"Lewis, Williams and Hernandez Hospital",West,Gujarat,Pharma,Medicine D,Arjun,20,9326,186520
2024-07-12,INV02673,CUST02673,"Obrien, Anderson and Hudson Hospital",West,Gujarat,Pharma,Medicine A,Sneha,22,3559,78298
2025-02-05,INV02674,CUST02674,Boone Inc Hospital,South,Tamil Nadu,Medical Devices,Device X,Sneha,40,13644,545760
2024-11-06,INV02675,CUST02675,Holden-Kelly Hospital,North,Haryana,Medical Devices,Device Z,Sneha,23,10145,233335
2023-05-22,INV02676,CUST02676,Weber-Velez Hospital,East,Assam,Pharma,Medicine A,Rahul,18,6792,122256
2024-01-29,INV02677,CUST02677,Hughes Inc Hospital,South,Tamil Nadu,Pharma,Medicine A,Sneha,30,15712,471360
2025-01-08,INV02678,CUST02678,Gregory PLC Hospital,South,Tamil Nadu,Medical Devices,Device X,Anita,29,19678,570662
2025-08-25,INV02679,CUST02679,"Wood, Davis and Brown Hospital",East,Odisha,Medical Devices,Device Y,Arjun,25,17647,441175
2024-08-10,INV02680,CUST02680,Frederick Ltd Hospital,South,Kerala,Pharma,Medicine A,Sneha,20,7973,159460
2024-07-11,INV02681,CUST02681,Freeman Inc Hospital,South,Kerala,Medical Devices,Device X,Sneha,8,11863,94904
2024-06-29,INV02682,CUST02682,Ramirez Group Hospital,East,Odisha,Pharma,Medicine C,Anita,50,13912,695600
2023-11-24,INV02683,CUST02683,"Lawson, Jones and Smith Hospital",West,Gujarat,Medical Devices,Device W,Sneha,19,1905,36195
2024-06-30,INV02684,CUST02684,Mccoy-Duffy Hospital,West,Gujarat,Pharma,Medicine D,Sneha,19,3267,62073
2025-02-10,INV02685,CUST02685,"Fuller, York and Ryan Hospital",East,Odisha,Pharma,Medicine B,Rahul,1,12309,12309
2024-05-02,INV02686,CUST02686,"Hood, Spencer and Anderson Hospital",South,Kerala,Medical Devices,Device Y,Arjun,45,3218,144810
2025-09-14,INV02687,CUST02687,Walton PLC Hospital,West,Rajasthan,Pharma,Medicine B,Rahul,30,4846,145380
2023-12-21,INV02688,CUST02688,Young Group Hospital,North,Punjab,Pharma,Medicine B,Anita,26,4884,126984
2025-06-12,INV02689,CUST02689,Luna-George Hospital,North,Haryana,Pharma,Medicine D,Sneha,22,11107,244354
2024-03-25,INV02690,CUST02690,Moore LLC Hospital,East,Assam,Pharma,Medicine C,Sneha,19,11807,224333
2023-11-23,INV02691,CUST02691,Mayo-Bailey Hospital,South,Karnataka,Pharma,Medicine C,Sneha,17,307,5219
2023-02-24,INV02692,CUST02692,"Terry, Ruiz and Fernandez Hospital",North,Delhi,Medical Devices,Device W,Arjun,43,4285,184255
2025-07-18,INV02693,CUST02693,"Stein, Hardin and Ferguson Hospital",East,Odisha,Pharma,Medicine B,Anita,8,15138,121104
2025-06-07,INV02694,CUST02694,Anderson-Hubbard Hospital,South,Karnataka,Medical Devices,Device X,Anita,39,8986,350454
2023-10-01,INV02695,CUST02695,Horn LLC Hospital,East,Assam,Pharma,Medicine B,Rahul,5,10023,50115
2023-08-26,INV02696,CUST02696,Williams-Hampton Hospital,North,Haryana,Medical Devices,Device Y,Rahul,43,11726,504218
2024-09-09,INV02697,CUST02697,Pierce-Turner Hospital,West,Maharashtra,Pharma,Medicine B,Arjun,16,14365,229840
2023-09-25,INV02698,CUST02698,"Reed, Mcbride and Petersen Hospital",East,Assam,Pharma,Medicine B,Rahul,32,12274,392768
2025-01-17,INV02699,CUST02699,Molina-Castro Hospital,South,Kerala,Medical Devices,Device Y,Rahul,10,8601,86010
2023-09-06,INV02700,CUST02700,Johnson-Schaefer Hospital,West,Rajasthan,Pharma,Medicine C,Arjun,30,6198,185940
2023-12-09,INV02701,CUST02701,Austin Ltd Hospital,East,Bengal,Medical Devices,Device W,Anita,7,14782,103474
2024-11-27,INV02702,CUST02702,"Blanchard, Jones and Williams Hospital",South,Kerala,Pharma,Medicine D,Anita,38,6256,237728
2023-05-14,INV02703,CUST02703,Pace and Sons Hospital,West,Maharashtra,Medical Devices,Device Z,Sneha,38,10136,385168
2025-01-09,INV02704,CUST02704,Walton LLC Hospital,East,Assam,Medical Devices,Device Z,Arjun,34,9442,321028
2024-12-01,INV02705,CUST02705,"Moody, Small and Lawrence Hospital",North,Punjab,Pharma,Medicine A,Rahul,42,19454,817068
2023-03-15,INV02706,CUST02706,"Riley, Mcbride and Wolfe Hospital",North,Haryana,Medical Devices,Device W,Anita,41,8277,339357
2023-07-17,INV02707,CUST02707,Williams-Patton Hospital,West,Rajasthan,Medical Devices,Device W,Rahul,31,12639,391809
2023-05-16,INV02708,CUST02708,Young Ltd Hospital,East,Odisha,Medical Devices,Device Z,Anita,28,3640,101920
2024-04-01,INV02709,CUST02709,Johnson PLC Hospital,East,Bengal,Pharma,Medicine B,Sneha,14,6604,92456
2024-10-05,INV02710,CUST02710,Leon and Sons Hospital,North,Punjab,Medical Devices,Device Y,Sneha,38,12342,468996
2024-10-27,INV02711,CUST02711,Adams-Richards Hospital,West,Maharashtra,Medical Devices,Device Y,Anita,9,5547,49923
2023-03-31,INV02712,CUST02712,"Montgomery, Kennedy and Sanchez Hospital",South,Kerala,Pharma,Medicine A,Anita,13,3570,46410
2023-08-02,INV02713,CUST02713,Cox Group Hospital,South,Kerala,Medical Devices,Device Z,Rahul,28,7441,208348
2023-05-08,INV02714,CUST02714,"Mccall, Parker and Rose Hospital",North,Haryana,Pharma,Medicine D,Rahul,13,3472,45136
2024-08-06,INV02715,CUST02715,"Allen, Wilson and Weaver Hospital",East,Bengal,Medical Devices,Device Y,Sneha,8,5886,47088
2024-03-10,INV02716,CUST02716,Hooper Inc Hospital,East,Assam,Medical Devices,Device Z,Rahul,49,18995,930755
2025-04-26,INV02717,CUST02717,"Miller, Scott and Alvarado Hospital",East,Odisha,Pharma,Medicine D,Arjun,8,13829,110632
2023-09-21,INV02718,CUST02718,Kelly and Sons Hospital,North,Delhi,Pharma,Medicine D,Sneha,47,9928,466616
2025-12-12,INV02719,CUST02719,"Frazier, Holder and Chapman Hospital",East,Bengal,Medical Devices,Device Y,Arjun,14,19189,268646
2024-10-03,INV02720,CUST02720,"Beck, Turner and Wilson Hospital",East,Odisha,Medical Devices,Device Y,Arjun,32,8015,256480
2023-03-08,INV02721,CUST02721,Spence-Goodwin Hospital,South,Kerala,Medical Devices,Device Y,Anita,3,13507,40521
2024-08-16,INV02722,CUST02722,Rice Ltd Hospital,East,Assam,Pharma,Medicine D,Arjun,1,14176,14176
2023-02-18,INV02723,CUST02723,"Villanueva, Smith and Vargas Hospital",South,Tamil Nadu,Pharma,Medicine C,Rahul,12,17079,204948
2024-09-07,INV02724,CUST02724,"Lewis, Downs and Sanders Hospital",West,Rajasthan,Medical Devices,Device X,Sneha,41,9802,401882
2025-12-28,INV02725,CUST02725,"Olson, Fletcher and Daugherty Hospital",South,Tamil Nadu,Medical Devices,Device Z,Sneha,2,16044,32088
2025-12-31,INV02726,CUST02726,Richardson Ltd Hospital,East,Bengal,Pharma,Medicine D,Arjun,34,15121,514114
2023-08-30,INV02727,CUST02727,Baker Inc Hospital,South,Tamil Nadu,Medical Devices,Device Z,Anita,12,11255,135060
2025-06-03,INV02728,CUST02728,Moran Inc Hospital,South,Karnataka,Medical Devices,Device W,Anita,18,796,14328
2023-04-17,INV02729,CUST02729,Kirby and Sons Hospital,East,Bengal,Pharma,Medicine D,Sneha,32,15745,503840
2023-03-11,INV02730,CUST02730,Wallace Group Hospital,West,Maharashtra,Medical Devices,Device W,Arjun,15,19347,290205
2025-03-15,INV02731,CUST02731,Rodriguez Group Hospital,South,Karnataka,Medical Devices,Device W,Anita,14,1744,24416
2023-09-26,INV02732,CUST02732,"Esparza, Perry and Wilson Hospital",East,Bengal,Medical Devices,Device Y,Rahul,18,6433,115794
2025-07-27,INV02733,CUST02733,Jensen-Martinez Hospital,East,Bengal,Medical Devices,Device Z,Sneha,14,18046,252644
2025-11-04,INV02734,CUST02734,Holmes LLC Hospital,West,Rajasthan,Medical Devices,Device X,Arjun,5,5741,28705
2024-09-16,INV02735,CUST02735,Hamilton-Allison Hospital,South,Kerala,Medical Devices,Device W,Arjun,17,6902,117334
2023-04-04,INV02736,CUST02736,"White, Smith and Strong Hospital",South,Kerala,Pharma,Medicine C,Rahul,50,17737,886850
2025-05-31,INV02737,CUST02737,Brown-Nguyen Hospital,West,Maharashtra,Medical Devices,Device Y,Sneha,31,1741,53971
2024-07-01,INV02738,CUST02738,Salas LLC Hospital,West,Maharashtra,Medical Devices,Device X,Sneha,18,4507,81126
2024-02-24,INV02739,CUST02739,Mays-Wilson Hospital,West,Maharashtra,Pharma,Medicine C,Rahul,37,16200,599400
2024-05-04,INV02740,CUST02740,Howell PLC Hospital,North,Delhi,Pharma,Medicine A,Rahul,3,4579,13737
2024-07-21,INV02741,CUST02741,Erickson Group Hospital,South,Kerala,Pharma,Medicine A,Rahul,27,3774,101898
2025-04-05,INV02742,CUST02742,"Ortega, Brown and Taylor Hospital",East,Bengal,Medical Devices,Device W,Sneha,10,7668,76680
2024-03-12,INV02743,CUST02743,Rivers-Gonzalez Hospital,East,Bengal,Medical Devices,Device W,Anita,3,11448,34344
2025-01-11,INV02744,CUST02744,Hernandez Group Hospital,West,Maharashtra,Pharma,Medicine D,Arjun,1,6084,6084
2023-01-21,INV02745,CUST02745,"Aguilar, Fernandez and Mullins Hospital",West,Rajasthan,Pharma,Medicine D,Rahul,39,16877,658203
2025-06-01,INV02746,CUST02746,Hughes Group Hospital,South,Tamil Nadu,Medical Devices,Device X,Arjun,12,7383,88596
2023-11-26,INV02747,CUST02747,"Bates, Sanchez and Harding Hospital",North,Haryana,Medical Devices,Device Y,Anita,20,1961,39220
2024-03-06,INV02748,CUST02748,Graham-Davis Hospital,East,Bengal,Medical Devices,Device Z,Rahul,25,15857,396425
2023-08-13,INV02749,CUST02749,Turner LLC Hospital,East,Bengal,Medical Devices,Device W,Anita,19,18876,358644
2023-07-27,INV02750,CUST02750,Cameron-Wilson Hospital,North,Haryana,Medical Devices,Device W,Anita,15,16495,247425
2024-08-05,INV02751,CUST02751,Gonzalez and Sons Hospital,South,Tamil Nadu,Pharma,Medicine C,Arjun,24,7761,186264
2023-09-19,INV02752,CUST02752,"Adams, Butler and Williams Hospital",North,Haryana,Pharma,Medicine D,Anita,30,18695,560850
2024-02-17,INV02753,CUST02753,Russell Ltd Hospital,East,Odisha,Pharma,Medicine A,Anita,23,4859,111757
2023-01-10,INV02754,CUST02754,Miller Group Hospital,South,Kerala,Pharma,Medicine D,Anita,35,4712,164920
2025-08-20,INV02755,CUST02755,"Garcia, Blackburn and Burnett Hospital",East,Odisha,Medical Devices,Device X,Sneha,12,10309,123708
2023-11-19,INV02756,CUST02756,Bailey and Sons Hospital,South,Tamil Nadu,Pharma,Medicine A,Anita,6,6991,41946
2023-02-09,INV02757,CUST02757,Hamilton Group Hospital,West,Rajasthan,Medical Devices,Device Z,Arjun,40,2994,119760
2023-11-25,INV02758,CUST02758,Little-King Hospital,North,Punjab,Medical Devices,Device X,Rahul,10,103,1030
2024-03-19,INV02759,CUST02759,Garcia-Villarreal Hospital,East,Assam,Medical Devices,Device Y,Rahul,27,1504,40608
2023-12-20,INV02760,CUST02760,Brock Inc Hospital,West,Rajasthan,Medical Devices,Device Z,Rahul,36,5996,215856
2024-07-22,INV02761,CUST02761,Mendez-Mack Hospital,South,Tamil Nadu,Medical Devices,Device X,Sneha,30,4810,144300
2025-06-21,INV02762,CUST02762,"Wallace, Johnson and Wright Hospital",West,Maharashtra,Medical Devices,Device Z,Anita,17,12866,218722
2024-11-04,INV02763,CUST02763,"Cain, Williams and Austin Hospital",East,Assam,Medical Devices,Device Y,Arjun,33,10288,339504
2023-04-04,INV02764,CUST02764,Strong-Johnson Hospital,South,Karnataka,Pharma,Medicine D,Arjun,47,1515,71205
2023-09-06,INV02765,CUST02765,"Velazquez, Friedman and Espinoza Hospital",North,Haryana,Medical Devices,Device X,Arjun,32,19951,638432
2023-01-27,INV02766,CUST02766,Davis-Terry Hospital,North,Delhi,Medical Devices,Device W,Sneha,4,2217,8868
2024-04-06,INV02767,CUST02767,Morgan-Beard Hospital,East,Bengal,Medical Devices,Device Z,Sneha,10,7147,71470
2025-09-02,INV02768,CUST02768,"Bates, Cohen and Ray Hospital",North,Haryana,Medical Devices,Device W,Anita,20,13708,274160
2023-09-22,INV02769,CUST02769,Gallagher-Williams Hospital,West,Maharashtra,Pharma,Medicine D,Rahul,20,6446,128920
2024-01-03,INV02770,CUST02770,Russell Group Hospital,South,Karnataka,Pharma,Medicine B,Anita,5,18256,91280
2023-10-30,INV02771,CUST02771,"Daniels, Olsen and Long Hospital",West,Gujarat,Medical Devices,Device W,Rahul,6,18580,111480
2024-01-02,INV02772,CUST02772,Anderson-Bishop Hospital,East,Bengal,Medical Devices,Device Z,Sneha,9,16366,147294
2025-03-24,INV02773,CUST02773,Rogers Group Hospital,South,Tamil Nadu,Medical Devices,Device X,Arjun,36,4360,156960
2025-12-26,INV02774,CUST02774,Chen Inc Hospital,North,Punjab,Pharma,Medicine C,Arjun,30,4861,145830
2023-05-19,INV02775,CUST02775,Anderson Ltd Hospital,West,Maharashtra,Medical Devices,Device Y,Sneha,36,19712,709632
2024-02-16,INV02776,CUST02776,Brown LLC Hospital,East,Odisha,Medical Devices,Device W,Sneha,8,15704,125632
2025-09-12,INV02777,CUST02777,Patterson-Martin Hospital,West,Gujarat,Pharma,Medicine A,Rahul,24,13351,320424
2024-01-23,INV02778,CUST02778,Avila-Roberts Hospital,West,Rajasthan,Pharma,Medicine A,Rahul,42,10935,459270
2023-06-13,INV02779,CUST02779,"Lawson, Tyler and Solis Hospital",North,Haryana,Medical Devices,Device W,Anita,6,13407,80442
2023-08-08,INV02780,CUST02780,Diaz LLC Hospital,East,Assam,Pharma,Medicine C,Anita,35,10013,350455
2025-06-26,INV02781,CUST02781,Blevins-Butler Hospital,West,Rajasthan,Medical Devices,Device W,Arjun,9,8163,73467
2025-11-13,INV02782,CUST02782,Gibson-Cook Hospital,North,Punjab,Pharma,Medicine B,Sneha,5,11735,58675
2024-10-04,INV02783,CUST02783,"Cannon, Perez and Clark Hospital",East,Odisha,Medical Devices,Device X,Anita,48,9399,451152
2025-01-25,INV02784,CUST02784,Bell and Sons Hospital,North,Delhi,Medical Devices,Device Z,Rahul,28,17650,494200
2023-05-30,INV02785,CUST02785,Wilkinson-Turner Hospital,South,Karnataka,Medical Devices,Device Y,Anita,24,13929,334296
2023-08-02,INV02786,CUST02786,"Ochoa, Olson and Riley Hospital",East,Odisha,Medical Devices,Device Z,Arjun,29,1788,51852
2024-08-24,INV02787,CUST02787,Harrison Inc Hospital,South,Tamil Nadu,Medical Devices,Device Z,Arjun,4,2133,8532
2024-01-06,INV02788,CUST02788,Gonzalez-King Hospital,East,Assam,Pharma,Medicine C,Rahul,39,12560,489840
2023-01-03,INV02789,CUST02789,Key Ltd Hospital,South,Tamil Nadu,Pharma,Medicine C,Rahul,25,17316,432900
2024-08-28,INV02790,CUST02790,"Ford, Price and Lawson Hospital",South,Tamil Nadu,Pharma,Medicine C,Sneha,41,6671,273511
2025-10-08,INV02791,CUST02791,Miller LLC Hospital,East,Bengal,Pharma,Medicine A,Sneha,49,15685,768565
2025-10-07,INV02792,CUST02792,Ellis-Chavez Hospital,West,Gujarat,Medical Devices,Device Y,Anita,49,6923,339227
2024-06-11,INV02793,CUST02793,Douglas-Espinoza Hospital,East,Odisha,Medical Devices,Device W,Arjun,9,2075,18675
2023-09-08,INV02794,CUST02794,Miller PLC Hospital,North,Punjab,Pharma,Medicine A,Sneha,35,15283,534905
2023-10-20,INV02795,CUST02795,Weiss Inc Hospital,South,Kerala,Medical Devices,Device X,Sneha,12,3217,38604
2024-06-29,INV02796,CUST02796,"Johnson, Church and Fletcher Hospital",South,Kerala,Pharma,Medicine D,Sneha,2,7537,15074
2024-01-07,INV02797,CUST02797,Walker-Krueger Hospital,South,Karnataka,Pharma,Medicine B,Rahul,22,16261,357742
2023-11-10,INV02798,CUST02798,Stewart-Hester Hospital,East,Odisha,Pharma,Medicine D,Sneha,26,15323,398398
2025-12-08,INV02799,CUST02799,Kaiser-Kramer Hospital,North,Haryana,Medical Devices,Device X,Rahul,32,14545,465440
2024-11-24,INV02800,CUST02800,Smith-Hunt Hospital,West,Maharashtra,Pharma,Medicine D,Anita,21,16606,348726
2024-08-26,INV02801,CUST02801,Hoover-Pruitt Hospital,East,Assam,Pharma,Medicine B,Anita,50,13411,670550
2024-11-11,INV02802,CUST02802,"Diaz, Sutton and Klein Hospital",South,Tamil Nadu,Medical Devices,Device W,Rahul,22,253,5566
2025-05-06,INV02803,CUST02803,"Dorsey, Mccoy and Black Hospital",West,Maharashtra,Medical Devices,Device Y,Sneha,18,6372,114696
2024-11-06,INV02804,CUST02804,Landry LLC Hospital,North,Delhi,Medical Devices,Device Y,Rahul,24,16870,404880
2024-06-01,INV02805,CUST02805,Ross and Sons Hospital,East,Bengal,Pharma,Medicine D,Rahul,23,8060,185380
2023-05-03,INV02806,CUST02806,Stevens Inc Hospital,South,Karnataka,Medical Devices,Device Y,Anita,18,1674,30132
2023-05-09,INV02807,CUST02807,White LLC Hospital,South,Kerala,Medical Devices,Device X,Arjun,15,3219,48285
2025-03-26,INV02808,CUST02808,"Sims, Smith and Hardy Hospital",North,Punjab,Medical Devices,Device W,Arjun,25,15245,381125
2024-07-31,INV02809,CUST02809,Lewis Inc Hospital,South,Tamil Nadu,Pharma,Medicine A,Arjun,14,14338,200732
2024-08-14,INV02810,CUST02810,Jefferson-Gomez Hospital,East,Odisha,Medical Devices,Device Y,Sneha,17,1009,17153
2024-05-24,INV02811,CUST02811,Bennett Group Hospital,West,Gujarat,Pharma,Medicine A,Sneha,10,19196,191960
2024-08-12,INV02812,CUST02812,"Moreno, Ryan and Richardson Hospital",West,Rajasthan,Pharma,Medicine B,Anita,13,17872,232336
2024-05-15,INV02813,CUST02813,Lopez LLC Hospital,South,Karnataka,Medical Devices,Device X,Arjun,19,1937,36803
2023-06-19,INV02814,CUST02814,"Anderson, Hayes and Rogers Hospital",South,Tamil Nadu,Pharma,Medicine B,Arjun,49,3526,172774
2024-08-21,INV02815,CUST02815,Callahan-Taylor Hospital,North,Haryana,Medical Devices,Device W,Anita,30,3017,90510
2024-02-09,INV02816,CUST02816,Sullivan Ltd Hospital,East,Bengal,Medical Devices,Device W,Rahul,3,253,759
2023-12-29,INV02817,CUST02817,Simmons-Jones Hospital,North,Haryana,Pharma,Medicine B,Rahul,40,4799,191960
2024-05-10,INV02818,CUST02818,Horn Inc Hospital,East,Assam,Medical Devices,Device W,Rahul,48,8263,396624
2023-03-12,INV02819,CUST02819,"Salinas, Long and Ramos Hospital",South,Kerala,Pharma,Medicine C,Arjun,42,16455,691110
2023-10-28,INV02820,CUST02820,Peterson-Simon Hospital,West,Gujarat,Pharma,Medicine C,Anita,49,14251,698299
2023-01-10,INV02821,CUST02821,"Nelson, Barker and Carter Hospital",North,Delhi,Medical Devices,Device W,Anita,48,10395,498960
2025-10-28,INV02822,CUST02822,"Pope, Carlson and Vaughan Hospital",South,Karnataka,Pharma,Medicine A,Rahul,25,6905,172625
2025-04-15,INV02823,CUST02823,Davis PLC Hospital,South,Tamil Nadu,Pharma,Medicine D,Arjun,12,1482,17784
2023-12-30,INV02824,CUST02824,Stevens-Harmon Hospital,North,Haryana,Pharma,Medicine B,Anita,38,16057,610166
2024-08-25,INV02825,CUST02825,Smith and Sons Hospital,West,Maharashtra,Pharma,Medicine B,Sneha,45,4608,207360
2024-06-10,INV02826,CUST02826,Stewart-Park Hospital,North,Haryana,Medical Devices,Device Y,Anita,32,554,17728
2023-01-08,INV02827,CUST02827,Davis Ltd Hospital,West,Gujarat,Pharma,Medicine A,Arjun,24,10097,242328
2024-01-05,INV02828,CUST02828,Burke LLC Hospital,South,Kerala,Medical Devices,Device X,Sneha,36,2985,107460
2025-02-11,INV02829,CUST02829,Woods Ltd Hospital,North,Haryana,Medical Devices,Device W,Rahul,9,18585,167265
2024-04-30,INV02830,CUST02830,"Kim, Mcdonald and Hernandez Hospital",South,Tamil Nadu,Medical Devices,Device W,Sneha,2,13238,26476
2024-01-30,INV02831,CUST02831,Hartman-Ramirez Hospital,South,Tamil Nadu,Medical Devices,Device X,Rahul,28,7899,221172
2023-02-25,INV02832,CUST02832,"Thomas, Oconnor and Johnson Hospital",East,Bengal,Medical Devices,Device X,Rahul,27,12163,328401
2024-09-27,INV02833,CUST02833,Henderson Inc Hospital,East,Odisha,Pharma,Medicine B,Anita,6,16508,99048
